sample_id,timestamp,time_of_day,usage_scenario,throughput_mbps,latency_ms,jitter_ms,packet_loss_rate,reliability_target,connection_density_km2,mobility_kmph,area_traffic_capacity_score,ai_load_score,resilience_score,future_load_target,imt2030_scenario_label,generation_profile
2571,2026-01-10 09:39:23.457690722,9,UC,61.38632477200391,27.848448385706536,2.8911131968875026,0.0006810342106130988,99.99,6635800.810296994,523.110728001054,0.2880827202552964,0.33317335668457904,0.8143272712032809,92.09528513333437,UC,IMT-2030-M.2160-compliant
2378,2026-01-09 02:03:19.983524196,2,MC,1.847205028934263,74.7494633855586,6.432996501938035,0.01,99.9,60967755.36417395,11.792467342638405,0.10762969566767028,0.18766924459585266,0.5435603852801133,53.68122563561327,MC,IMT-2030-M.2160-compliant
4396,2026-01-13 12:17:47.394344397,12,ISAC,223.84063964040377,2.4886054080366486,1.6592862264512471,2.6103727353331696e-05,99.999,260767.16649299936,89.05814895431546,0.4546020511968554,0.6565289665184987,0.7679793934700652,186.04959364104943,ISAC,IMT-2030-M.2160-compliant
4258,2026-01-26 03:20:30.275895044,3,ISAC,254.79036256830645,4.095144475736033,1.7994988917148944,4.3966271297647175e-05,99.999,510315.7668566826,309.642083392946,0.36308840117908125,0.730052604856093,0.7396307134473773,174.2793456549807,ISAC,IMT-2030-M.2160-compliant
3863,2026-01-23 22:57:56.716957885,22,AIAC,384.04665023341107,3.2446494048313146,2.1018235650554873,3.747803534008096e-05,99.999,315720.13812810316,62.41420457258465,0.5289092823203966,0.8331426091827517,0.8463725020103682,267.89772777997854,AIAC,IMT-2030-M.2160-compliant
24,2026-01-14 16:27:39.294617946,16,IC,453.7660560458439,4.013554801565952,1.687426759207716,1.4978951193275296e-05,99.999,596013.3767737441,356.7716061464864,0.32039422763582487,0.23714854009084813,0.7121374102268119,274.7014823199526,IC,IMT-2030-M.2160-compliant
2634,2026-01-17 07:58:43.877083718,7,UC,162.20495684707458,16.838438225924406,4.106350267448335,0.0012059927277581648,99.99,5170248.051020787,477.80989430109526,0.3783116947221513,0.3885867663406887,0.9746078983402799,151.2422934253667,UC,IMT-2030-M.2160-compliant
3341,2026-01-23 18:44:05.909731857,18,AIAC,388.6373102193876,2.603763131070009,1.4675341999733735,4.929431238633038e-05,99.999,674405.8477921779,167.7449501654882,0.3568134425080286,0.7986612960463303,0.7660609262288685,235.69497917545075,AIAC,IMT-2030-M.2160-compliant
2216,2026-01-21 15:43:30.029702809,15,MC,8.767680999857948,54.17766365751194,4.408034385312544,0.01,99.9,56280575.22417109,10.333127317193908,0.16402247138364157,0.13936809357650637,0.5431814467670095,44.07262020587777,MC,IMT-2030-M.2160-compliant
3683,2026-01-10 19:40:32.676007068,19,AIAC,297.1122743959622,5.706420600486245,2.1923570558387837,1.2716819340413902e-05,99.999,649760.9997582226,53.04694822476498,0.4508912180850748,0.8918761655349251,0.7663551684317205,210.14928763193782,AIAC,IMT-2030-M.2160-compliant
4725,2026-01-30 17:13:11.099155740,17,ISAC,246.59283254601942,3.6374327481192505,1.4879216074911432,3.448563515193885e-05,99.999,495468.3906793561,235.28589372894197,0.4839480304924698,0.767652497786812,0.7395168692786624,193.95417937619374,ISAC,IMT-2030-M.2160-compliant
1908,2026-01-26 05:38:03.533441822,5,MC,3.494475189836322,68.59137275502391,3.373740736241362,0.01,99.9,95446873.43650481,14.639054670729191,0.14604632647039828,0.13826848396946673,0.5480523919323227,57.63704645956768,MC,IMT-2030-M.2160-compliant
85,2026-01-28 16:04:57.614321098,16,IC,321.31294120193667,2.5606832515947184,1.6451282370936346,2.2030730321994602e-05,99.999,738789.7569246258,361.33742815064863,0.4469077639484388,0.39326946566767523,0.8048306418288006,216.95318957322883,IC,IMT-2030-M.2160-compliant
228,2026-01-26 12:10:53.881440891,12,IC,405.6811834602262,3.233784798813404,0.9462360222029467,4.09456285702385e-05,99.999,310645.54400921456,325.54222131320034,0.4383130951799709,0.4235223211555894,0.8513823160599577,258.03876042198425,IC,IMT-2030-M.2160-compliant
297,2026-01-20 17:28:00.076737837,17,IC,479.7864800623903,4.931994660455981,1.458928174718845,3.206353579199307e-05,99.999,556627.1820100807,143.84518654834707,0.35833446994128026,0.32171160666894316,0.7654404132110719,294.26049811978754,IC,IMT-2030-M.2160-compliant
1002,2026-01-24 05:42:38.549915900,5,HRLLC,189.6181849630193,0.4119371605397075,0.032523819412409005,1e-07,99.99999,76160.78264958481,62.12400844272203,0.21701115241536245,0.1858886014140392,0.9440677415737428,133.36537547006873,HRLLC,IMT-2030-M.2160-compliant
2139,2026-01-18 11:47:40.450009171,11,MC,5.9082052126248135,96.71705490540218,4.097522989733934,0.01,99.9,54176541.71268347,11.894904179524557,0.14537751605021135,0.11403304677524576,0.7062763323293141,52.699613047851344,MC,IMT-2030-M.2160-compliant
712,2026-01-26 07:55:13.277226037,7,IC,419.32751113037654,2.7710110613216243,1.413136941855365,2.931191660464842e-05,99.999,370417.98687935236,275.5109508657623,0.2944638054494837,0.31224524899534256,0.6531197367570936,241.4442114119876,IC,IMT-2030-M.2160-compliant
2802,2026-01-30 04:48:02.672796462,4,UC,172.86535792372086,43.98367246076548,3.081455244987768,0.001727152826920585,99.99,486359.06541762216,341.9890247060947,0.2951239046113211,0.32521468957273514,0.9414972212331002,133.3174858297252,UC,IMT-2030-M.2160-compliant
2528,2026-01-19 15:32:57.120485636,15,UC,167.14416795961887,40.29085363376264,3.128991434166612,0.0005581001342903017,99.99,7645447.313069502,176.10586552632142,0.24077446489388232,0.3231722423925165,0.9356057595734099,140.40654997386977,UC,IMT-2030-M.2160-compliant
3753,2026-01-21 12:07:30.736506282,12,AIAC,175.6156639601007,6.563931667250381,2.5430205580465426,3.332443832615416e-05,99.999,653992.7492093288,126.28440511736791,0.4335677238313055,0.7784017133769364,0.7260273658345655,156.50347730451176,AIAC,IMT-2030-M.2160-compliant
3322,2026-01-14 11:15:32.533697265,11,UC,237.81625450641678,12.898279747738592,1.2792531852346596,0.002075264262820277,99.99,3689196.0178453536,545.8559554276711,0.35492850785999663,0.29258021923951655,0.8872160468169269,180.197439269924,UC,IMT-2030-M.2160-compliant
3182,2026-01-13 22:29:31.300269012,22,UC,266.19827570412644,27.717394800571217,3.8500920224635893,0.0012604387974514044,99.99,6325189.916537041,636.393418380583,0.2641173506717487,0.3189346499500404,0.9468792829375056,165.89794781440753,UC,IMT-2030-M.2160-compliant
4184,2026-01-24 08:12:47.567778672,8,ISAC,131.44012151180488,3.974770648302381,1.3850869642294286,2.816873576936895e-05,99.999,802075.5901757539,309.5968095053403,0.38181261901285835,0.5917913569031388,0.7488769361837545,123.32539666700984,ISAC,IMT-2030-M.2160-compliant
1616,2026-01-18 00:36:08.982779875,0,HRLLC,258.7541545778372,0.8,0.24919686056201124,1e-07,99.99999,60024.04428122257,53.779016191643265,0.202410508362178,0.2654416849655879,0.9376423373435674,151.08543232607119,HRLLC,IMT-2030-M.2160-compliant
3025,2026-01-21 18:56:58.933730403,18,UC,112.94895276066319,32.96572992489595,1.4831294398042154,0.0005177906916483348,99.99,5426080.6492285775,526.24752913561,0.29371392709194316,0.36016189159153933,0.8426197267280207,112.12688935307084,UC,IMT-2030-M.2160-compliant
1414,2026-01-01 11:56:45.555920564,11,HRLLC,239.77733377583783,0.6801307508650638,0.05922539439938584,1e-07,99.99999,23747.276865962438,93.79759099285347,0.2413564908902417,0.29091029790316136,0.9762370884186335,130.70082672141118,HRLLC,IMT-2030-M.2160-compliant
764,2026-01-06 09:41:52.789626900,9,IC,352.57477943625264,2.1847776047143626,1.4371007048945605,1.8288015021608975e-05,99.999,784453.5089183945,177.09800566173533,0.3685991602855752,0.2717481712872001,0.7397737289200541,232.2938623760844,IC,IMT-2030-M.2160-compliant
656,2026-01-20 18:59:07.894854415,18,IC,383.43038096634996,2.950510032238614,0.8005195259122804,9.401267124059082e-06,99.999,465338.86678656755,224.21225968552713,0.393241484803932,0.28497593672775084,0.7389032240320861,245.0018552097396,IC,IMT-2030-M.2160-compliant
4798,2026-01-15 03:22:10.148566885,3,ISAC,220.89925560469942,2.7906474676814867,0.9607904059401771,2.4795575862262158e-05,99.999,361239.32784385793,348.3373396344707,0.39006846346751856,0.7106488438118385,0.830721103764972,162.76687363857852,ISAC,IMT-2030-M.2160-compliant
3850,2026-01-10 01:31:12.383037611,1,AIAC,376.5110056694923,9.343370987466507,1.9797065130838678,2.8223189123293083e-05,99.999,336118.5409708978,249.58107976710687,0.3159766377758618,0.8631630153584282,0.8212771827585655,228.32285112889474,AIAC,IMT-2030-M.2160-compliant
4154,2026-01-13 18:05:33.809973635,18,AIAC,359.0151306654995,1.7262644942825347,1.0511726601832683,2.349109351681168e-05,99.999,549568.2085842481,290.3429605509376,0.4235618851562315,0.8417056632269065,0.8078796237314303,245.28234592926484,AIAC,IMT-2030-M.2160-compliant
469,2026-01-02 19:17:46.686075553,19,IC,354.48651024245504,3.6015423995656564,1.094898533504095,2.5997785544419855e-05,99.999,109356.92354793366,148.26064434004644,0.4500163880309118,0.382481491024188,0.7378073539430863,231.96244724470847,IC,IMT-2030-M.2160-compliant
158,2026-01-22 03:42:13.132361633,3,IC,417.4679013585504,3.5881603058274916,0.7843090350692599,1.8198091255932113e-05,99.999,562841.5737554966,320.2247259033216,0.44783321745675225,0.3301254529125025,0.7928137257944217,273.8111321827877,IC,IMT-2030-M.2160-compliant
1296,2026-01-17 18:56:34.672352244,18,HRLLC,244.94669457972736,0.4368126185929314,0.06407508416794262,1e-07,99.99999,72784.26991638735,77.63598431668059,0.18888345221928457,0.12102574598917527,0.9756018343092963,161.57686179896922,HRLLC,IMT-2030-M.2160-compliant
498,2026-01-21 03:44:16.808692210,3,IC,413.5144498706353,2.993169293053215,1.0514830839142701,1.2175436577525934e-05,99.999,490013.35708825657,206.25968581086917,0.3510275645623988,0.33060290267614956,0.6313243515515229,254.49348061274594,IC,IMT-2030-M.2160-compliant
4741,2026-01-12 09:10:20.652235110,9,ISAC,205.15122983043744,2.903735928535392,1.1633240031787706,4.869873450915086e-05,99.999,608972.5687781523,398.46875485496565,0.41166774417580687,0.6766787268580661,0.8679976716848027,155.84385994896684,ISAC,IMT-2030-M.2160-compliant
2941,2026-01-03 07:40:13.155759200,7,UC,187.75411588362232,10.676350172956617,4.608535978579938,0.0012065981064915345,99.99,7292355.948483348,623.5522721067396,0.3221498466259256,0.3305128286268988,0.8827334292731742,168.26422832334637,UC,IMT-2030-M.2160-compliant
3457,2026-01-30 23:36:48.639257808,23,AIAC,295.8496829637684,3.6108256911434875,2.034043742230014,3.006038749485003e-05,99.999,760503.8447617823,56.9269118078943,0.4479518883151149,0.8813006990874206,0.8415376558966131,200.6431709361059,AIAC,IMT-2030-M.2160-compliant
374,2026-01-06 16:05:25.463756399,16,IC,379.30195208243777,2.9721908135315416,1.5111237712581218,1.7843141077927286e-05,99.999,639087.6743312181,248.3625143581416,0.3880672791068147,0.39393040295989323,0.8588361090126558,251.26695451155007,IC,IMT-2030-M.2160-compliant
80,2026-01-10 03:08:57.290374965,3,IC,434.25780793225914,4.648643864442405,1.2740967926316686,3.80652474752653e-05,99.999,347240.31454028375,341.9651711791445,0.24817758294270567,0.3998654741230955,0.7104276082495129,264.98712947059676,IC,IMT-2030-M.2160-compliant
1554,2026-01-18 13:57:51.432359748,13,HRLLC,152.45076120983776,0.7413691217935158,0.3891593412263093,1e-07,99.99999,52721.39918861271,52.046169194273624,0.22716236104032972,0.18737316184054553,0.9235639673555454,101.20833802306548,HRLLC,IMT-2030-M.2160-compliant
