sample_id,timestamp,time_of_day,usage_scenario,throughput_mbps,latency_ms,jitter_ms,packet_loss_rate,reliability_target,connection_density_km2,mobility_kmph,area_traffic_capacity_score,ai_load_score,resilience_score,future_load_target,imt2030_scenario_label,generation_profile
514,2026-01-14 14:17:13.371884838,14,AIAC,324.9429349453512,4.902261443563724,2.606169643549551,0.000697450325574924,99.999,702287.5403928233,278.4825396824386,0.33379030597855736,0.7523998272032134,0.755756279210011,207.4582855319049,AIAC,IMT-2030-M.2160-compliant
462,2026-01-16 19:32:09.303086123,19,AIAC,330.26757111951565,3.4479713819518096,2.406106636623467,0.000464790384390027,99.999,506666.35211674636,257.81042321755183,0.43946411582613043,0.9294907326930061,0.8121536338530516,220.38816161854405,AIAC,IMT-2030-M.2160-compliant
1168,2026-01-02 00:58:15.602078893,0,ISAC,170.27172711193168,3.4433457001931824,1.4841625186239322,0.0005117130341378839,99.999,381892.50678839715,303.0577585534071,0.4093087544332846,0.6716982666680031,0.8294552973441083,136.38252113929946,ISAC,IMT-2030-M.2160-compliant
1240,2026-01-09 02:27:38.743722442,2,ISAC,279.02543595567215,2.9634679817194796,1.4597889067995526,0.000505109863398547,99.999,494383.1620784082,237.51890553419528,0.5199766075930233,0.6493065626677261,0.8707744558100297,212.73394398938711,ISAC,IMT-2030-M.2160-compliant
1051,2026-01-15 09:59:35.482808689,9,ISAC,264.5381764726711,3.000476057203181,1.2294779325670215,0.000604591618161413,99.999,528632.302049832,216.04990716598184,0.37132750400392955,0.5929389262294257,0.7863233936802615,178.1537834367954,ISAC,IMT-2030-M.2160-compliant
946,2026-01-03 11:09:08.571302537,11,ISAC,226.32593595327245,2.737352332898025,1.0974059747087173,0.0002486073333251394,99.999,219922.75382653673,356.51386700946307,0.48867792283931394,0.6916162111606245,0.8421985466662265,158.25212795033252,ISAC,IMT-2030-M.2160-compliant
1044,2026-01-05 10:24:03.559263756,10,ISAC,265.3139083581196,3.5308827583715474,1.1505825177290796,0.00015294671409098537,99.999,451994.89390020573,301.7572371122928,0.5216712836281846,0.6574960733425451,0.7489181610349044,205.8447458866293,ISAC,IMT-2030-M.2160-compliant
1140,2026-01-22 05:50:52.955064446,5,ISAC,233.502387478047,2.6436347808282683,1.0122568876035722,0.0007956982948904257,99.999,788477.3386240613,260.2310589994447,0.4617883594740885,0.6336350072098935,0.7242379149339979,196.50466643550493,ISAC,IMT-2030-M.2160-compliant
210,2026-01-03 11:57:44.164054791,11,AIAC,317.89685389366025,6.350513126356243,2.4846654138994926,0.00044274488530216465,99.999,729695.9391557396,195.99911463943943,0.44482299062132835,0.7547409747217112,0.8385044779256436,221.98570292382132,AIAC,IMT-2030-M.2160-compliant
943,2026-01-30 20:10:21.352607641,20,ISAC,202.81450640270276,2.7729957758127375,1.7292741847224458,0.0005118116295305192,99.999,688761.3698900868,69.22840498971658,0.36853159172711,0.6000724035729819,0.7708149660748298,145.81562389127274,ISAC,IMT-2030-M.2160-compliant
1119,2026-01-25 06:43:48.379433316,6,ISAC,260.8165801676855,4.665796082336321,1.6027335082654564,0.000719932052995995,99.999,169976.31194440834,71.80092080031639,0.3949003232497297,0.6303585017666945,0.7665855014129914,172.35492549358324,ISAC,IMT-2030-M.2160-compliant
779,2026-01-23 01:31:00.801486284,1,ISAC,268.6609736324898,2.4132406751235127,1.4181002588336633,0.0005954898522470386,99.999,660881.2139752089,174.66957693641726,0.4884819752587044,0.5438141892776286,0.8325834341272618,195.21572301720772,ISAC,IMT-2030-M.2160-compliant
271,2026-01-26 07:04:36.223285206,7,AIAC,175.37667834254114,4.115824610622663,1.3691142915166439,0.0005398632969286219,99.999,466927.94623817585,372.834256745841,0.5574001330654761,0.7789418226751355,0.7931215535221092,167.33807726565658,AIAC,IMT-2030-M.2160-compliant
619,2026-01-17 16:59:44.702246887,16,AIAC,341.89003031131404,3.9569475740170494,2.0938482812697825,0.0007128365604719729,99.999,708202.2758685194,167.65085450793165,0.46181557600377054,0.7917124101534557,0.819375552847917,222.7646162651496,AIAC,IMT-2030-M.2160-compliant
244,2026-01-10 03:19:16.380411661,3,AIAC,327.11278441470705,6.044667317027309,1.4486564454767246,0.0005189806112169591,99.999,627337.9723928052,349.4611635423455,0.38581726069840294,0.9730805191218548,0.7934953890728206,233.02410953431945,AIAC,IMT-2030-M.2160-compliant
629,2026-01-04 08:10:20.838630905,8,ISAC,140.56856560445016,3.469747446131601,0.8049920760747805,0.0004045586508981542,99.999,297467.1302193764,356.5953938862059,0.3977254626051677,0.7179675168522107,0.8430115597088319,144.7687479916353,ISAC,IMT-2030-M.2160-compliant
1211,2026-01-17 11:55:50.797298604,11,ISAC,165.5076558177125,3.1642238237169953,1.4941845300280183,0.00036278090056126824,99.999,405259.0913371906,185.7743671030581,0.48018095513770565,0.6677446086665889,0.8539808176119434,157.83113718025194,ISAC,IMT-2030-M.2160-compliant
1067,2026-01-07 09:38:28.873536620,9,ISAC,131.19512365207993,2.593237510315695,1.2800600392896955,0.0005067589035120366,99.999,735950.7501673084,205.32735253137395,0.5577524416620742,0.7771208183418586,0.763071131042863,141.91178989329325,ISAC,IMT-2030-M.2160-compliant
709,2026-01-06 11:44:07.963791440,11,ISAC,142.39754841206428,2.5964264712633023,1.8024677566393905,0.0005464069841338073,99.999,455384.50982554676,283.5749245373678,0.38092293045764203,0.5993115079410054,0.8224336229657606,114.18090566011365,ISAC,IMT-2030-M.2160-compliant
877,2026-01-30 14:26:16.098874420,14,ISAC,173.64134128804056,1.8888714817361092,1.6242295746113142,0.0006776403232205439,99.999,674235.0727838413,365.87135155941894,0.40536941217345784,0.5624971317765391,0.833248307586088,161.506918609551,ISAC,IMT-2030-M.2160-compliant
651,2026-01-02 15:20:27.991706151,15,ISAC,284.12268377815514,2.2993826777730093,0.9166238612136521,0.00041070528206132523,99.999,110679.12496167269,61.23305329191573,0.3786832212495021,0.565048198955917,0.7754745104281331,180.7659267780526,ISAC,IMT-2030-M.2160-compliant
171,2026-01-05 13:46:37.042607719,13,AIAC,380.5707790502862,6.8345876907462655,1.509844309890424,0.000549240396631204,99.999,453113.7450953233,236.1821532779325,0.5327238431613897,0.8845873207900997,0.7857404126629733,247.05180948875133,AIAC,IMT-2030-M.2160-compliant
895,2026-01-12 22:34:01.378440197,22,ISAC,190.93866144421247,2.6572858804335375,0.6999761032514722,0.00036296598832138093,99.999,836318.0938998187,106.93330654886904,0.44079914587805863,0.6027630566383875,0.7551844160645939,157.73421385480657,ISAC,IMT-2030-M.2160-compliant
1148,2026-01-12 10:23:23.746089752,10,ISAC,112.99875495263576,4.195938627692541,1.232085218743702,0.00048799893791774663,99.999,232926.87921230702,317.30151823765004,0.43902094825476246,0.6491795361567108,0.745055450686127,108.4870007678764,ISAC,IMT-2030-M.2160-compliant
425,2026-01-06 19:59:32.894249567,19,AIAC,333.39589030749374,6.653145343429314,2.004130590843096,0.00048673215897669945,99.999,374750.2006295528,78.45341277880532,0.32070994665800256,0.8485522252388555,0.7899186361432512,223.23543243868554,AIAC,IMT-2030-M.2160-compliant
763,2026-01-19 23:32:21.508787786,23,ISAC,267.1210196043195,4.564384584987703,1.2869585376618942,0.0007247573848902599,99.999,518420.9439552215,259.2530567166872,0.4823606996570032,0.6224520723916114,0.8416817426978183,186.50449317762028,ISAC,IMT-2030-M.2160-compliant
175,2026-01-17 20:14:57.200144374,20,AIAC,270.1942018314285,2.0692437464774187,1.7535118119520856,2.7025671202496076e-05,99.999,231825.118199848,274.559046116609,0.5667125083115356,0.8614191748421878,0.7977516765971416,190.81198586138788,AIAC,IMT-2030-M.2160-compliant
814,2026-01-30 21:26:00.184361375,21,ISAC,184.61234517221345,3.450388740261002,1.2884917178992268,0.00023956229716179655,99.999,592710.8604157504,344.8251919685704,0.46708938455511817,0.7654900837705801,0.829499267368897,173.31663453631103,ISAC,IMT-2030-M.2160-compliant
410,2026-01-22 04:46:17.903308100,4,AIAC,203.7482100176132,6.393295096755196,1.1477540994298496,0.0007240773083235991,99.999,711842.5925105747,298.4830798998238,0.42105285424252714,0.7998501593478401,0.8142443091330572,163.07900227702189,AIAC,IMT-2030-M.2160-compliant
965,2026-01-26 12:05:47.726226277,12,ISAC,165.60313317408094,4.057993547626567,1.205267665937134,0.0004518838855493963,99.999,497506.0460040765,182.43593351968818,0.3387196925369238,0.629753926678452,0.8020924251148616,134.64183507231292,ISAC,IMT-2030-M.2160-compliant
1157,2026-01-08 08:33:44.642617373,8,ISAC,210.7613203829259,2.016638689251453,1.4732386816370986,0.0006777923588957884,99.999,639341.7400573026,70.64342799497787,0.39155790103524163,0.6910617500230058,0.8846320902942368,147.3379275258112,ISAC,IMT-2030-M.2160-compliant
523,2026-01-16 00:26:34.162603468,0,AIAC,229.4179957850004,6.996765130359972,1.5702369254955806,0.0005172760093359495,99.999,595404.2047110668,35.67488486671682,0.4733225838503869,0.8556052433151844,0.8176708722790612,160.7936256731984,AIAC,IMT-2030-M.2160-compliant
428,2026-01-01 08:19:50.672804778,8,AIAC,457.10128522925163,2.7711375902963513,1.252613819161529,0.00010332012165657864,99.999,399991.36926786206,348.19215614177307,0.4697187106341297,0.9745479459341033,0.7837842651185426,288.5621402744433,AIAC,IMT-2030-M.2160-compliant
436,2026-01-11 05:15:22.267532458,5,AIAC,426.6609465098161,7.681341699550071,1.0101963565270176,0.000753577221944838,99.999,932861.5613267845,241.32600111765055,0.4811126878918306,0.9062278978218977,0.8478670018398505,268.8286420737862,AIAC,IMT-2030-M.2160-compliant
623,2026-01-14 15:20:36.730056193,15,AIAC,335.71311386909167,8.063992733409764,1.235187873467942,0.0003670779018989619,99.999,182379.99857405145,289.2330987578996,0.3795660630549427,0.9297582949768011,0.744819565685226,234.68922068912087,AIAC,IMT-2030-M.2160-compliant
810,2026-01-29 23:57:07.181542615,23,ISAC,263.3551230092849,3.2196072413918575,1.2024985279718114,0.00039515293339691994,99.999,936991.8330555998,212.21528994254334,0.4654924987432469,0.6381031635716006,0.8456210338361482,196.58693912956932,ISAC,IMT-2030-M.2160-compliant
1212,2026-01-11 14:36:53.127321698,14,ISAC,147.35066703837919,3.8488886699342757,1.6179503006749987,0.0005691002570103672,99.999,944816.0696569749,292.18879138812645,0.3471601822677073,0.5188827699713693,0.7987512986377578,123.16838475821449,ISAC,IMT-2030-M.2160-compliant
1179,2026-01-08 11:22:07.463888163,11,ISAC,182.84529282499562,2.4207080369333105,1.3183292121346852,0.0005796383939456871,99.999,439962.888303114,256.23931335157204,0.4866390590764503,0.6654562978229318,0.7496290989418666,155.45905377844522,ISAC,IMT-2030-M.2160-compliant
761,2026-01-20 19:49:01.134339616,19,ISAC,201.06499559018624,3.0507463962955126,1.0402252023053704,0.0004004538161028024,99.999,667417.5704651907,319.05444552832444,0.5351909239565306,0.721676042395446,0.7543023630377896,173.10223563531346,ISAC,IMT-2030-M.2160-compliant
746,2026-01-25 20:38:46.063621987,20,ISAC,294.20798286944586,2.752176838958631,0.6320619487818129,0.00021594417999602091,99.999,211326.56839599815,353.25134256402646,0.5268195270040035,0.6350925415365252,0.7178366432844213,210.520030350023,ISAC,IMT-2030-M.2160-compliant
1150,2026-01-23 09:46:03.240228262,9,ISAC,188.78266813023015,3.5493973698544563,0.950333795327178,0.0004932944093462635,99.999,323542.0243463331,408.3250964568622,0.3867628916156868,0.7185807974702109,0.7996786137296744,136.07655557086247,ISAC,IMT-2030-M.2160-compliant
50,2026-01-06 18:17:22.071959091,18,AIAC,244.58091950356464,4.542470512410496,1.556097528721026,0.000676334167181623,99.999,810185.0888651463,113.17514398000138,0.4083395909819574,0.8534450281642573,0.8658977697278466,179.49803510355764,AIAC,IMT-2030-M.2160-compliant
571,2026-01-19 14:28:49.256829672,14,AIAC,246.72293808353152,5.533822639140936,2.5115273274521877,0.00021312388814121575,99.999,446581.49810114404,287.1598539447384,0.49775019433013473,0.8978189968246776,0.7410798813525128,177.95606133070072,AIAC,IMT-2030-M.2160-compliant
297,2026-01-28 03:48:30.107862614,3,AIAC,338.46187932403404,6.650323061740247,2.452771678764882,0.00040213642801368205,99.999,497852.8791300064,227.3777457417597,0.4256981875896935,0.7847218922523317,0.7770387897743724,234.1468877768595,AIAC,IMT-2030-M.2160-compliant
576,2026-01-08 16:24:41.915391548,16,AIAC,263.45645827419924,6.015887839788645,1.5129502796226637,0.00043041648958064207,99.999,433941.2294340521,215.0612750606907,0.3993260332708831,0.8044855518732168,0.8462716241311284,183.0717470963917,AIAC,IMT-2030-M.2160-compliant
414,2026-01-28 17:35:54.581477418,17,AIAC,332.0801817051255,5.105462611865584,2.9103463371377667,0.0004476127562771344,99.999,824078.1297929852,150.05796178135492,0.4372170775522447,0.7833441393401089,0.8022857150527611,238.77381205958656,AIAC,IMT-2030-M.2160-compliant
995,2026-01-03 20:25:53.566327610,20,ISAC,235.2011957422679,2.3419596013239055,1.446400787476836,0.0004933176431268101,99.999,479787.76968004747,170.79679446223156,0.5146960122943036,0.6196661810846085,0.7968004505725362,178.71895048974872,ISAC,IMT-2030-M.2160-compliant
364,2026-01-21 06:00:08.999458429,6,AIAC,362.1352167297082,7.3965374075430415,1.0144921918773782,0.0006222131214887925,99.999,726171.6298272095,51.6552981240929,0.4219248295446205,0.8541519417298159,0.848377555409385,245.8390571866129,AIAC,IMT-2030-M.2160-compliant
968,2026-01-01 07:14:46.677171372,7,ISAC,179.51008814454383,2.619718734300271,1.9680939285100505,0.0005323814634747816,99.999,203627.13452309158,225.0259007271227,0.3773214730831297,0.5809519131967968,0.8831545680103916,148.84263912198045,ISAC,IMT-2030-M.2160-compliant
79,2026-01-14 19:28:56.188322184,19,AIAC,228.10834548910702,8.905963271417207,1.638930477557829,0.0004967708149524144,99.999,566791.3946626519,330.88467611205647,0.49466492344375007,0.8342078866311177,0.8467015362193383,174.5800677689888,AIAC,IMT-2030-M.2160-compliant
64,2026-01-13 15:40:21.264751910,15,AIAC,309.3691564623035,7.068281187601221,1.5947183179469517,0.0002699193220454165,99.999,769678.6719322817,191.2991081096582,0.4607052104476259,0.954866754397758,0.7632461891802504,219.7147151261753,AIAC,IMT-2030-M.2160-compliant
439,2026-01-05 03:58:39.608005494,3,AIAC,174.16439686611824,4.351336162076526,2.1964098892996455,0.0006629639587786537,99.999,412329.70501806604,451.5686965277689,0.4339739130793871,0.8264811644050494,0.7948812195321466,158.4933181474564,AIAC,IMT-2030-M.2160-compliant
561,2026-01-14 09:40:18.938026617,9,AIAC,240.66712974927265,3.98986241589389,1.7779615468839496,0.0004417194317437881,99.999,791242.8621929144,209.50531599080455,0.47304971425964476,0.7774618130296927,0.7539603729179724,169.46943122517885,AIAC,IMT-2030-M.2160-compliant
1178,2026-01-28 15:58:44.321145512,15,ISAC,212.44049514103853,3.931381949978914,1.434465023726226,0.0003347591742559894,99.999,291659.5555143208,118.54970177605782,0.4344218266093549,0.6090360762692512,0.8545494705616014,176.92700328980715,ISAC,IMT-2030-M.2160-compliant
936,2026-01-12 20:02:37.494439797,20,ISAC,219.80025788238316,1.3425363432189512,1.2957538536079318,0.0004424833707169365,99.999,358163.2807047688,327.90237112599925,0.440074219756888,0.6068682344177228,0.8066071504392807,179.93978681287132,ISAC,IMT-2030-M.2160-compliant
295,2026-01-18 10:29:35.631187789,10,AIAC,308.1060176836154,3.0954924782535147,1.9119195102914908,0.0005007377873740448,99.999,588237.6260026627,86.98463049108807,0.49714019591132597,0.8659310779360265,0.811893873717553,239.5958928520945,AIAC,IMT-2030-M.2160-compliant
1159,2026-01-13 08:59:27.060158409,8,ISAC,263.92440079698724,2.7508766531489908,1.71166160407649,0.0003928901120838429,99.999,562125.3580087097,297.7798475436192,0.4622153528707723,0.643520047119202,0.7517231530982447,188.45948251956855,ISAC,IMT-2030-M.2160-compliant
77,2026-01-29 01:49:09.211153700,1,AIAC,259.5676706648805,4.0861452013308925,1.4355875571524503,0.0004406989552686352,99.999,521150.5561661407,376.4299425791362,0.39994338381005057,0.9050254043301716,0.709842307561637,176.9339648964875,AIAC,IMT-2030-M.2160-compliant
544,2026-01-05 02:24:13.243787172,2,AIAC,348.04284653995114,1.863035975260476,1.2251152863304524,0.00035980829001222765,99.999,669972.3081630348,179.54404907659904,0.4001246539057346,0.8070138727540626,0.8409233209747569,230.63096373557036,AIAC,IMT-2030-M.2160-compliant
520,2026-01-22 14:40:23.616817397,14,AIAC,184.61247017933547,5.069431931232466,2.2982822989676537,0.00012461977077888098,99.999,371644.56384612154,394.3220576860089,0.3444771219142891,0.75,0.849793333025546,133.81564943720284,AIAC,IMT-2030-M.2160-compliant
1238,2026-01-04 05:07:58.153409748,5,ISAC,220.4973605894871,3.02615505642056,1.7851981464419049,0.0004205071771003174,99.999,937725.1185285657,71.43175846440298,0.5227929777603169,0.6862467763870373,0.8145273929496492,189.59820663717392,ISAC,IMT-2030-M.2160-compliant
866,2026-01-16 17:12:08.081628814,17,ISAC,270.4806733348694,2.131379371914613,1.3553449344336495,0.0008244192666367489,99.999,819951.9363967062,331.4903075561808,0.5028851186699237,0.6836302982235064,0.8583545379078887,212.33974063750787,ISAC,IMT-2030-M.2160-compliant
219,2026-01-15 11:47:13.121935165,11,AIAC,435.14268016501524,4.250582452006725,2.414163788828645,0.0007442790410128544,99.999,536779.1876954194,322.2869318438951,0.4291417587807632,0.8618903851438247,0.8330939627542349,282.4688622440947,AIAC,IMT-2030-M.2160-compliant
1122,2026-01-23 18:53:52.136265302,18,ISAC,209.79901786678658,3.5658051103245367,1.2261514095717818,0.0008301098274023209,99.999,368718.2940478569,348.1798978294096,0.4406118398485028,0.7080992845813653,0.8053235495761789,165.75302588518696,ISAC,IMT-2030-M.2160-compliant
286,2026-01-27 05:47:45.898465542,5,AIAC,498.1472459438033,5.023622019288412,1.192897243415548,0.00038140558244764965,99.999,319841.0367125399,221.0839129667513,0.526963017368271,0.8778211074909652,0.7969286609460791,307.764132642932,AIAC,IMT-2030-M.2160-compliant
953,2026-01-26 00:05:50.621049732,0,ISAC,229.33978472933615,3.1204518943468393,1.4748425405473922,0.00043841358312135835,99.999,579353.895081329,61.520207265118415,0.3764180186821251,0.6309483988541352,0.8759385131767548,162.27860511669306,ISAC,IMT-2030-M.2160-compliant
718,2026-01-20 18:26:25.780913822,18,ISAC,223.30003594610903,2.0647301947151253,1.1525582045214424,0.00047324225547160624,99.999,592090.8442584993,234.25332516235886,0.5006794285506271,0.644601263834675,0.8781124966791356,185.08836440514258,ISAC,IMT-2030-M.2160-compliant
465,2026-01-03 21:08:12.744745746,21,AIAC,143.34782870633543,5.1757925580420165,0.9489386468173001,0.0006627578284858273,99.999,587974.9305312219,120.52187179967859,0.4687870911100658,0.75,0.7888168151705793,135.34993654365084,AIAC,IMT-2030-M.2160-compliant
788,2026-01-05 02:35:37.373699142,2,ISAC,170.5247360450268,3.004824299507728,1.2257780318255056,0.0005636764750641534,99.999,725678.4872092713,150.5502810624533,0.367322796631133,0.5531401458226056,0.8108937415337255,141.41941652544082,ISAC,IMT-2030-M.2160-compliant
169,2026-01-13 10:32:17.250906324,10,AIAC,442.0185377470358,5.203750264563219,2.3533147380799626,0.0003840596122149293,99.999,469192.3322737265,210.32244416077654,0.41912400785575543,0.7774892278875555,0.7682681486954152,275.2296590194657,AIAC,IMT-2030-M.2160-compliant
45,2026-01-03 03:38:41.879277135,3,AIAC,321.0041491246381,3.928760440460524,0.6774069518106124,0.00016081380680462497,99.999,589587.5356384353,228.56377192083357,0.4164441385210053,0.9728632469598414,0.8257091879835047,223.5321204831183,AIAC,IMT-2030-M.2160-compliant
804,2026-01-08 02:37:53.837744799,2,ISAC,197.51877188734557,3.728504575514936,1.2652109079799119,0.00045700848546054325,99.999,468392.31588069734,171.4564697434482,0.34253332753639076,0.7859403101591529,0.7961050851188796,146.4582753022423,ISAC,IMT-2030-M.2160-compliant
310,2026-01-12 14:37:37.278572709,14,AIAC,402.0965348206469,2.656480099743601,1.1027305189667236,0.0005723259261507715,99.999,646851.7572764247,246.57858332380334,0.4625430466246706,0.8538537620760055,0.723779614403113,259.13964898793927,AIAC,IMT-2030-M.2160-compliant
1198,2026-01-20 15:39:29.698462792,15,ISAC,229.64927550065124,1.7229332852353572,1.6025237956485514,0.000794820256216526,99.999,268725.65414389037,27.51281669435483,0.5899747078829537,0.6534866868411611,0.7280994238332066,184.67056304424528,ISAC,IMT-2030-M.2160-compliant
32,2026-01-27 15:09:28.343593601,15,AIAC,231.72009930826684,6.263048989804831,2.111473672077131,0.0005307644646318747,99.999,523392.10947344085,96.79460717959304,0.4779942069782704,0.9241814523988305,0.722042819105806,176.7728922974925,AIAC,IMT-2030-M.2160-compliant
891,2026-01-30 12:47:08.791896490,12,ISAC,149.019927583315,3.3293247158913424,1.608297788613046,0.0004971010256417219,99.999,335761.2222885725,88.51819463065002,0.5195587530155522,0.7212984358446775,0.7769266814222507,135.01690318206258,ISAC,IMT-2030-M.2160-compliant
1086,2026-01-30 00:19:39.003012213,0,ISAC,141.5760111235787,1.9153106462797904,1.084466648644088,0.0008900896040443167,99.999,657732.9696435931,215.82392289467685,0.4797405594623211,0.6573324123093254,0.8433514389424334,146.26516519781552,ISAC,IMT-2030-M.2160-compliant
555,2026-01-26 17:59:57.324053455,17,AIAC,148.08062847093075,5.5015265215308755,1.599640525647325,0.0004329162033669402,99.999,800336.8459243529,178.22455401994088,0.4294642684886911,0.9629152929349063,0.8160138382690988,136.04298183693757,AIAC,IMT-2030-M.2160-compliant
124,2026-01-03 21:27:12.434129941,21,AIAC,200.9492766626779,8.588983806719911,2.408284884495166,0.0007490376766653333,99.999,454483.0854220377,272.5432767505217,0.4607852754254158,0.8102091553438305,0.8634480883767839,160.44453421928532,AIAC,IMT-2030-M.2160-compliant
87,2026-01-14 10:37:06.550887955,10,AIAC,377.6041699148201,8.264182446360719,2.0324339213123803,0.0008364858133385968,99.999,726796.0106434807,156.01229123278537,0.48082945384331854,0.984349903225335,0.7354695140568388,261.4314447343782,AIAC,IMT-2030-M.2160-compliant
391,2026-01-30 11:22:01.094087489,11,AIAC,312.56784099819504,7.8710715025100875,1.8623835025571793,0.0006880642095363932,99.999,435969.2606769055,221.19900580673652,0.40256975574173687,0.7815432524962993,0.8414922028848704,207.88383259797666,AIAC,IMT-2030-M.2160-compliant
579,2026-01-05 09:59:03.533429931,9,AIAC,248.54310622847143,5.919168424764032,1.6695172299274372,0.0004903320410851932,99.999,479878.5157624833,215.90072032526243,0.4026692152584486,0.9782111963314619,0.7900274581299059,170.5701187989609,AIAC,IMT-2030-M.2160-compliant
562,2026-01-17 20:18:44.221283713,20,AIAC,334.7842564821875,6.630790607526065,1.02585479406306,0.0008347645600452344,99.999,310082.86781385815,164.1454814730654,0.4720702150484204,0.8445724110735489,0.8247828812213185,210.22631915773582,AIAC,IMT-2030-M.2160-compliant
102,2026-01-14 14:10:44.197333269,14,AIAC,336.4376751701355,4.488813462846377,0.8151998359017045,0.00079219799625487,99.999,750622.0584360927,219.93310718137252,0.412657804478331,0.8675869720296081,0.8078234178516748,223.86427959032793,AIAC,IMT-2030-M.2160-compliant
424,2026-01-27 13:11:09.253380650,13,AIAC,294.6384258158431,5.58181966790606,1.9458187502779745,0.0007374561657276814,99.999,370786.7352180988,335.63206696488044,0.5389935659269471,0.7930880432920008,0.7721692563022903,208.24012269997112,AIAC,IMT-2030-M.2160-compliant
345,2026-01-13 05:22:58.288159084,5,AIAC,317.01598218077805,5.721464021620506,1.0807501946793363,0.0003735244288620706,99.999,455353.5302412786,216.07838911855893,0.4682033582568742,0.8930945466028674,0.8121354818478915,213.01454472825168,AIAC,IMT-2030-M.2160-compliant
452,2026-01-29 22:16:17.600048128,22,AIAC,280.66435465847155,6.952084881706027,0.8843804436904872,0.0004182608372904838,99.999,613055.4816578105,257.9553317422584,0.5280943408696526,0.9699425593162173,0.8028716088664897,215.01370746657244,AIAC,IMT-2030-M.2160-compliant
328,2026-01-22 06:59:35.119824494,6,AIAC,312.87982747024273,5.945262884641399,1.427206024553855,0.00019487625200851244,99.999,862034.5024220224,423.74558195947293,0.4652288684889143,0.8515634136068604,0.7529560801477523,214.56851119129448,AIAC,IMT-2030-M.2160-compliant
